name,euc_dist,L1_dist,X2_distance,histogram_similarity,hellinger_kernel
bbdd_00106.pkl-bbdd_00164.pkl,0.103011735,0.9821167,185.36208,0.50894165,0.78269494
bbdd_00106.pkl-bbdd_00285.pkl,0.08159834,1.0164382,162.02466,0.4917809,0.71438605
bbdd_00106.pkl-bbdd_00238.pkl,0.13151419,1.6565126,213.1366,0.17174366,0.4237457
bbdd_00106.pkl-bbdd_00041.pkl,0.040732965,0.51110613,97.54546,0.74444693,0.9322281
bbdd_00106.pkl-bbdd_00244.pkl,0.061946902,0.7967418,123.379295,0.60162914,0.8312435
bbdd_00106.pkl-bbdd_00162.pkl,0.065179,0.8301047,159.55605,0.58494765,0.8254315
bbdd_00106.pkl-bbdd_00186.pkl,0.107393995,1.2283553,164.30626,0.3858223,0.7228533
bbdd_00106.pkl-bbdd_00269.pkl,0.063904025,0.71337223,152.80188,0.6433139,0.85150677
bbdd_00106.pkl-bbdd_00152.pkl,0.05584833,0.6554311,108.152916,0.6722844,0.86939317
bbdd_00106.pkl-bbdd_00040.pkl,0.04865566,0.5379133,82.23956,0.73104334,0.9465941
bbdd_00106.pkl-bbdd_00249.pkl,0.04591054,0.5472804,111.058105,0.72635984,0.9258933
bbdd_00106.pkl-bbdd_00192.pkl,0.050377507,0.6477715,112.900734,0.67611426,0.90157175
bbdd_00106.pkl-bbdd_00108.pkl,0.06540657,0.78209305,141.43915,0.6089534,0.8869261
bbdd_00106.pkl-bbdd_00059.pkl,0.07089588,0.8430581,137.15672,0.57847095,0.80256975
bbdd_00106.pkl-bbdd_00268.pkl,0.1221257,1.1793921,172.63083,0.410304,0.7045868
bbdd_00106.pkl-bbdd_00235.pkl,0.050917402,0.63065505,125.68383,0.6846725,0.8886193
bbdd_00106.pkl-bbdd_00275.pkl,0.048792318,0.5969959,107.037506,0.701502,0.9105215
bbdd_00106.pkl-bbdd_00126.pkl,0.0628535,0.6772982,105.78447,0.66135085,0.86081934
bbdd_00106.pkl-bbdd_00282.pkl,0.09448415,1.203237,175.99509,0.3983814,0.66257167
bbdd_00106.pkl-bbdd_00258.pkl,0.087178454,0.95831347,143.71399,0.52084327,0.8544562
bbdd_00106.pkl-bbdd_00003.pkl,0.0457593,0.5249357,104.94145,0.73753214,0.9355657
bbdd_00106.pkl-bbdd_00131.pkl,0.080267355,1.0770199,159.28807,0.46149,0.7462403
bbdd_00106.pkl-bbdd_00228.pkl,0.039524,0.48595276,96.49399,0.7570236,0.924763
bbdd_00106.pkl-bbdd_00191.pkl,0.04053624,0.49909553,96.396614,0.7504522,0.93611896
bbdd_00106.pkl-bbdd_00216.pkl,0.12876941,1.509917,189.39847,0.24504146,0.5842891
bbdd_00106.pkl-bbdd_00099.pkl,0.071217895,0.8433411,121.80159,0.57832944,0.8018482
bbdd_00106.pkl-bbdd_00031.pkl,0.081244335,1.0802249,156.52094,0.45988756,0.75130385
bbdd_00106.pkl-bbdd_00127.pkl,0.041485984,0.5558978,101.943756,0.72205114,0.9033715
bbdd_00106.pkl-bbdd_00165.pkl,0.11170366,1.0326242,156.5152,0.48368782,0.7907418
bbdd_00106.pkl-bbdd_00114.pkl,0.0758496,0.8114106,113.287735,0.59429467,0.88175136
bbdd_00106.pkl-bbdd_00069.pkl,0.06619105,0.8636888,133.57591,0.56815565,0.82681215
bbdd_00106.pkl-bbdd_00061.pkl,0.036857054,0.4540007,94.261734,0.77299964,0.94240606
bbdd_00106.pkl-bbdd_00006.pkl,0.073170565,0.75227976,129.75914,0.6238602,0.8703356
bbdd_00106.pkl-bbdd_00196.pkl,0.07011291,0.9402544,162.88954,0.5298728,0.7910837
bbdd_00106.pkl-bbdd_00153.pkl,0.1117386,1.4281886,176.45238,0.28590575,0.596527
bbdd_00106.pkl-bbdd_00023.pkl,0.02830255,0.36157632,87.56622,0.81921184,0.9572836
bbdd_00106.pkl-bbdd_00111.pkl,0.042809714,0.50434655,95.16587,0.7478267,0.93233734
bbdd_00106.pkl-bbdd_00043.pkl,0.05625182,0.75336224,142.85239,0.62331885,0.84488773
bbdd_00106.pkl-bbdd_00096.pkl,0.057425003,0.7238219,121.13366,0.63808906,0.8597341
bbdd_00106.pkl-bbdd_00093.pkl,0.065179646,0.7539744,105.6255,0.6230128,0.85831493
bbdd_00106.pkl-bbdd_00025.pkl,0.031699233,0.4024495,105.94415,0.79877526,0.95126176
bbdd_00106.pkl-bbdd_00233.pkl,0.063970454,0.86090565,154.06705,0.56954724,0.8312049
bbdd_00106.pkl-bbdd_00087.pkl,0.0563215,0.72918224,149.66583,0.63540894,0.820642
bbdd_00106.pkl-bbdd_00206.pkl,0.04784118,0.5831418,118.40067,0.7084291,0.91415095
bbdd_00106.pkl-bbdd_00283.pkl,0.07213034,0.8148211,146.71533,0.5925894,0.8438729
bbdd_00106.pkl-bbdd_00098.pkl,0.040083285,0.50782835,122.914055,0.7460859,0.91788936
bbdd_00106.pkl-bbdd_00139.pkl,0.129857,1.4443456,189.76355,0.27782714,0.5325359
bbdd_00106.pkl-bbdd_00157.pkl,0.11160728,1.369037,188.45547,0.31548148,0.62392986
bbdd_00106.pkl-bbdd_00122.pkl,0.053579282,0.6676285,127.10749,0.66618574,0.88408977
bbdd_00106.pkl-bbdd_00141.pkl,0.08338645,0.9409334,153.7088,0.52953327,0.83406967
bbdd_00106.pkl-bbdd_00055.pkl,0.13000849,1.3073335,177.27824,0.34633332,0.6850802
bbdd_00106.pkl-bbdd_00229.pkl,0.075361505,0.9063981,156.84851,0.546801,0.8098914
bbdd_00106.pkl-bbdd_00012.pkl,0.031187376,0.41923505,90.596954,0.7903825,0.9404583
bbdd_00106.pkl-bbdd_00257.pkl,0.075288266,0.91677666,158.43486,0.5416117,0.81712204
bbdd_00106.pkl-bbdd_00159.pkl,0.13501555,1.3040462,142.36258,0.34797692,0.6235948
bbdd_00106.pkl-bbdd_00060.pkl,0.043893997,0.5478969,111.27889,0.7260515,0.899738
bbdd_00106.pkl-bbdd_00005.pkl,0.0639352,0.7259056,104.86368,0.63704723,0.9155057
bbdd_00106.pkl-bbdd_00185.pkl,0.11050774,1.2187759,148.96158,0.39061207,0.7045317
bbdd_00106.pkl-bbdd_00169.pkl,0.07294969,0.8727851,135.8587,0.56360745,0.81852186
bbdd_00106.pkl-bbdd_00222.pkl,0.07596824,0.8262147,143.63245,0.58689266,0.8485032
bbdd_00106.pkl-bbdd_00180.pkl,0.10540202,1.2545142,180.11157,0.3727429,0.6213325
bbdd_00106.pkl-bbdd_00133.pkl,0.095182225,1.1924257,166.41547,0.40378714,0.6792973
bbdd_00106.pkl-bbdd_00203.pkl,0.07198741,0.9147705,153.08119,0.54261476,0.79551446
bbdd_00106.pkl-bbdd_00147.pkl,0.04056881,0.534086,104.49881,0.732957,0.9378463
bbdd_00106.pkl-bbdd_00063.pkl,0.059520375,0.73448336,119.72615,0.6327583,0.890308
bbdd_00106.pkl-bbdd_00068.pkl,0.04675462,0.5704285,114.12813,0.7147857,0.9281273
bbdd_00106.pkl-bbdd_00176.pkl,0.05405936,0.58330536,98.78287,0.7083473,0.94246256
bbdd_00106.pkl-bbdd_00120.pkl,0.10446254,1.0273546,155.63226,0.4863227,0.81517506
bbdd_00106.pkl-bbdd_00184.pkl,0.053589676,0.52510804,111.03204,0.73744595,0.91570765
bbdd_00106.pkl-bbdd_00042.pkl,0.0360095,0.40069652,77.883896,0.79965174,0.9681047
bbdd_00106.pkl-bbdd_00266.pkl,0.061244596,0.72263753,142.57857,0.63868123,0.8265196
bbdd_00106.pkl-bbdd_00097.pkl,0.10965441,1.0343586,161.18513,0.4828207,0.82106376
bbdd_00106.pkl-bbdd_00251.pkl,0.036484122,0.43354514,106.85481,0.78322744,0.95956504
bbdd_00106.pkl-bbdd_00044.pkl,0.108487986,0.8793985,128.69173,0.5603007,0.8461807
bbdd_00106.pkl-bbdd_00083.pkl,0.097274214,1.2297388,174.03922,0.3851306,0.6361995
bbdd_00106.pkl-bbdd_00132.pkl,0.03623807,0.45823234,101.49075,0.7708838,0.94276327
bbdd_00106.pkl-bbdd_00250.pkl,0.08184599,0.8128811,165.53926,0.59355944,0.8296212
bbdd_00106.pkl-bbdd_00104.pkl,0.052567072,0.7182286,139.90784,0.6408858,0.8477341
bbdd_00106.pkl-bbdd_00211.pkl,0.05210702,0.60542893,108.60707,0.69728553,0.8829011
bbdd_00106.pkl-bbdd_00214.pkl,0.06931483,0.84576726,151.22052,0.5771164,0.83300704
bbdd_00106.pkl-bbdd_00015.pkl,0.0980806,1.1669165,170.42447,0.41654176,0.6941656
bbdd_00106.pkl-bbdd_00195.pkl,0.040804517,0.5489373,125.958786,0.72553134,0.9095183
bbdd_00106.pkl-bbdd_00243.pkl,0.054256063,0.71751714,149.12181,0.64124143,0.8659883
bbdd_00106.pkl-bbdd_00049.pkl,0.049495816,0.45818627,108.63614,0.7709068,0.93502235
bbdd_00106.pkl-bbdd_00183.pkl,0.049577866,0.509002,113.69602,0.745499,0.9350867
bbdd_00106.pkl-bbdd_00123.pkl,0.0987167,1.159956,144.51767,0.420022,0.69721735
bbdd_00106.pkl-bbdd_00280.pkl,0.049858052,0.6184652,114.14903,0.6907674,0.89649594
bbdd_00106.pkl-bbdd_00246.pkl,0.12942867,1.5498302,209.36807,0.22508493,0.5501807
bbdd_00106.pkl-bbdd_00207.pkl,0.114328235,1.3993154,183.85928,0.3003423,0.59843993
bbdd_00106.pkl-bbdd_00265.pkl,0.04415312,0.59934926,129.17706,0.70032537,0.9008608
bbdd_00106.pkl-bbdd_00177.pkl,0.043504436,0.53052914,134.10538,0.7347355,0.92624754
bbdd_00106.pkl-bbdd_00102.pkl,0.115246475,1.0233856,134.98163,0.48830718,0.7476757
bbdd_00106.pkl-bbdd_00103.pkl,0.059442434,0.7917701,132.00058,0.6041149,0.87011164
bbdd_00106.pkl-bbdd_00242.pkl,0.09134679,1.2469258,167.87578,0.37653708,0.6725402
bbdd_00106.pkl-bbdd_00271.pkl,0.06576446,0.8129521,126.58971,0.5935239,0.84844255
bbdd_00106.pkl-bbdd_00272.pkl,0.04387341,0.51055074,119.75618,0.74472463,0.9290328
bbdd_00106.pkl-bbdd_00148.pkl,0.04267365,0.47352988,104.1766,0.7632351,0.95071447
bbdd_00106.pkl-bbdd_00135.pkl,0.040307235,0.524124,112.99718,0.737938,0.91325635
bbdd_00106.pkl-bbdd_00112.pkl,0.05595262,0.6246397,142.84033,0.6876802,0.86329925
bbdd_00106.pkl-bbdd_00263.pkl,0.07233836,0.7739398,149.94171,0.61303014,0.8658093
bbdd_00106.pkl-bbdd_00050.pkl,0.076236024,0.9312934,161.90611,0.53435326,0.76844203
bbdd_00106.pkl-bbdd_00088.pkl,0.07952683,1.0846136,163.51926,0.45769322,0.7689372
bbdd_00106.pkl-bbdd_00181.pkl,0.050009023,0.58915824,124.21569,0.70542085,0.9056512
bbdd_00106.pkl-bbdd_00194.pkl,0.1373275,1.2433356,159.83066,0.3783322,0.7280884
bbdd_00106.pkl-bbdd_00200.pkl,0.03271433,0.39843976,84.95152,0.80078006,0.9546649
bbdd_00106.pkl-bbdd_00234.pkl,0.04992494,0.5924859,107.362564,0.70375705,0.93062365
bbdd_00106.pkl-bbdd_00261.pkl,0.07805079,0.9830413,133.85217,0.5084794,0.7875066
bbdd_00106.pkl-bbdd_00107.pkl,0.075523905,0.8096787,135.97214,0.59516066,0.8590788
bbdd_00106.pkl-bbdd_00239.pkl,0.050791427,0.7282046,142.17177,0.6358977,0.86818385
bbdd_00106.pkl-bbdd_00072.pkl,0.065486245,0.8324876,133.21486,0.58375615,0.81847656
bbdd_00106.pkl-bbdd_00219.pkl,0.16639392,1.3892248,167.74136,0.30538762,0.59491503
bbdd_00106.pkl-bbdd_00240.pkl,0.15768547,1.7796506,230.21576,0.11017472,0.3377378
bbdd_00106.pkl-bbdd_00136.pkl,0.08115727,1.0087808,163.13162,0.49560958,0.7697165
bbdd_00106.pkl-bbdd_00046.pkl,0.081243746,1.0663145,177.08553,0.46684277,0.770463
bbdd_00106.pkl-bbdd_00220.pkl,0.051295046,0.6132892,104.168945,0.6933554,0.8737414
bbdd_00106.pkl-bbdd_00198.pkl,0.120672934,1.1762493,149.31693,0.4118753,0.7456897
bbdd_00106.pkl-bbdd_00062.pkl,0.12513812,1.263188,147.00635,0.368406,0.6685348
bbdd_00106.pkl-bbdd_00168.pkl,0.05510093,0.67932343,99.068375,0.6603383,0.87924826
bbdd_00106.pkl-bbdd_00109.pkl,0.0771006,0.94338757,140.71597,0.52830625,0.85487455
bbdd_00106.pkl-bbdd_00071.pkl,0.11825007,1.0829738,128.77884,0.45851314,0.6928593
bbdd_00106.pkl-bbdd_00004.pkl,0.032170527,0.4075964,101.499725,0.7962018,0.9574986
bbdd_00106.pkl-bbdd_00158.pkl,0.072684065,0.8292136,135.05646,0.5853932,0.82868856
bbdd_00106.pkl-bbdd_00205.pkl,0.03614136,0.5019222,118.21402,0.74903893,0.91700673
bbdd_00106.pkl-bbdd_00092.pkl,0.13072248,1.3947206,205.081,0.30263978,0.6064277
bbdd_00106.pkl-bbdd_00202.pkl,0.09725763,1.18332,200.89307,0.40833995,0.7007965
bbdd_00106.pkl-bbdd_00230.pkl,0.12158734,1.3629961,151.43993,0.3185019,0.5955724
bbdd_00106.pkl-bbdd_00125.pkl,0.045438904,0.60102224,104.906654,0.6994889,0.90812933
bbdd_00106.pkl-bbdd_00013.pkl,0.06773195,0.7334921,143.70816,0.633254,0.8738769
bbdd_00106.pkl-bbdd_00175.pkl,0.05902839,0.72464085,151.42801,0.6376796,0.8424847
bbdd_00106.pkl-bbdd_00032.pkl,0.08628914,1.0813408,157.48578,0.4593296,0.7695972
bbdd_00106.pkl-bbdd_00259.pkl,0.09256224,1.2017009,159.24786,0.39914948,0.6988937
bbdd_00016.pkl-bbdd_00252.pkl,0.071359724,0.8066251,128.57726,0.59668744,0.86147773
bbdd_00016.pkl-bbdd_00037.pkl,0.07201344,0.7425681,93.16099,0.628716,0.8678869
bbdd_00016.pkl-bbdd_00167.pkl,0.07332256,0.8595844,122.98028,0.57020783,0.8663446
bbdd_00016.pkl-bbdd_00128.pkl,0.125935,1.3337412,167.21375,0.33312944,0.644512
bbdd_00016.pkl-bbdd_00201.pkl,0.072553925,0.79003215,126.40169,0.604984,0.85928774
bbdd_00016.pkl-bbdd_00014.pkl,0.08537909,1.0637153,140.56667,0.46814233,0.7922953
bbdd_00016.pkl-bbdd_00199.pkl,0.08627758,0.8671491,93.208435,0.56642544,0.8801769
bbdd_00016.pkl-bbdd_00166.pkl,0.07137697,0.9075874,121.15009,0.5462063,0.82845616
bbdd_00016.pkl-bbdd_00038.pkl,0.074857324,0.7120824,82.25214,0.6439588,0.89437664
bbdd_00016.pkl-bbdd_00011.pkl,0.08764884,1.1055541,157.33868,0.44722295,0.7381354
bbdd_00016.pkl-bbdd_00236.pkl,0.065296225,0.7754255,121.66503,0.6122873,0.8648153
bbdd_00016.pkl-bbdd_00254.pkl,0.1515742,1.5753038,193.91376,0.21234813,0.5088451
bbdd_00016.pkl-bbdd_00019.pkl,0.1199552,1.2832826,149.85501,0.35835868,0.6934372
bbdd_00016.pkl-bbdd_00171.pkl,0.119011246,1.2282662,147.81564,0.38586688,0.7471529
bbdd_00016.pkl-bbdd_00137.pkl,0.047769804,0.6223495,107.411224,0.68882525,0.9307551
bbdd_00016.pkl-bbdd_00164.pkl,0.13229556,1.4328442,185.43617,0.28357792,0.5708587
bbdd_00016.pkl-bbdd_00285.pkl,0.057899233,0.6521402,109.92592,0.6739299,0.8763835
bbdd_00016.pkl-bbdd_00238.pkl,0.11873851,1.387077,173.83899,0.30646148,0.57500446
bbdd_00016.pkl-bbdd_00041.pkl,0.04143522,0.4846325,85.15735,0.7576838,0.9543088
bbdd_00016.pkl-bbdd_00244.pkl,0.053941242,0.67656416,108.369934,0.66171795,0.9192154
bbdd_00016.pkl-bbdd_00162.pkl,0.07824354,0.98748964,132.19554,0.50625515,0.8157444
bbdd_00016.pkl-bbdd_00186.pkl,0.106848404,1.2481302,165.1958,0.3759349,0.64191794
bbdd_00016.pkl-bbdd_00269.pkl,0.09395418,1.1006203,144.3528,0.44968987,0.7631207
bbdd_00016.pkl-bbdd_00152.pkl,0.032959085,0.40177292,76.41852,0.7991136,0.96025014
bbdd_00016.pkl-bbdd_00040.pkl,0.03872236,0.47126156,100.278656,0.76436925,0.93297434
bbdd_00016.pkl-bbdd_00249.pkl,0.0574173,0.71220064,97.31012,0.6438997,0.90614635
bbdd_00016.pkl-bbdd_00192.pkl,0.052941278,0.6748829,104.08198,0.6625586,0.9166734
bbdd_00016.pkl-bbdd_00108.pkl,0.048566334,0.5410167,94.973656,0.72949165,0.93265826
bbdd_00016.pkl-bbdd_00059.pkl,0.052789964,0.6273034,74.73691,0.6863483,0.92929655
bbdd_00016.pkl-bbdd_00268.pkl,0.10023105,0.83341146,114.31926,0.5832943,0.8300191
bbdd_00016.pkl-bbdd_00235.pkl,0.06669917,0.84449446,128.08664,0.57775277,0.87769556
bbdd_00016.pkl-bbdd_00275.pkl,0.03428362,0.3700332,74.67992,0.8149834,0.96910393
bbdd_00016.pkl-bbdd_00126.pkl,0.046976693,0.5658307,97.34521,0.71708465,0.9327831
bbdd_00016.pkl-bbdd_00282.pkl,0.09092449,1.1386437,161.7211,0.43067816,0.74956226
bbdd_00016.pkl-bbdd_00258.pkl,0.111731775,1.2045761,141.99611,0.39771193,0.7132578
bbdd_00016.pkl-bbdd_00003.pkl,0.06108351,0.7636815,119.498985,0.6181593,0.8826102
bbdd_00016.pkl-bbdd_00131.pkl,0.07945557,1.0205534,143.37317,0.4897233,0.81486166
bbdd_00016.pkl-bbdd_00228.pkl,0.041420996,0.5492832,93.428734,0.7253584,0.9082874
bbdd_00016.pkl-bbdd_00191.pkl,0.04195218,0.4903621,74.0677,0.7548189,0.9518751
bbdd_00016.pkl-bbdd_00216.pkl,0.11846372,1.2780639,158.78452,0.36096802,0.7077514
bbdd_00016.pkl-bbdd_00099.pkl,0.061337054,0.7142049,105.938896,0.64289755,0.90851
bbdd_00016.pkl-bbdd_00031.pkl,0.07801762,0.9992415,141.71733,0.50037926,0.82860523
bbdd_00016.pkl-bbdd_00127.pkl,0.050863333,0.62205255,98.5227,0.6889737,0.9164845
bbdd_00016.pkl-bbdd_00165.pkl,0.10841557,0.9826898,134.51924,0.50865513,0.82076097
bbdd_00016.pkl-bbdd_00114.pkl,0.08401065,0.9892818,148.79143,0.5053592,0.81169116
bbdd_00016.pkl-bbdd_00069.pkl,0.064669326,0.86014736,124.29457,0.5699263,0.88563
bbdd_00016.pkl-bbdd_00061.pkl,0.05435254,0.69204825,110.58229,0.6539759,0.9163202
bbdd_00016.pkl-bbdd_00006.pkl,0.119868934,1.3517578,169.96584,0.3241211,0.6652483
bbdd_00016.pkl-bbdd_00196.pkl,0.0777696,0.98385143,124.415115,0.5080743,0.80993694
bbdd_00016.pkl-bbdd_00153.pkl,0.09335816,1.1412678,142.93794,0.42936614,0.7807845
bbdd_00016.pkl-bbdd_00023.pkl,0.053090177,0.6616153,107.74118,0.6691923,0.92287755
bbdd_00016.pkl-bbdd_00111.pkl,0.052653745,0.6590675,112.31227,0.67046624,0.9095123
bbdd_00016.pkl-bbdd_00043.pkl,0.04986611,0.62849844,94.09591,0.6857508,0.9183465
bbdd_00016.pkl-bbdd_00096.pkl,0.046434082,0.57102865,95.60542,0.71448565,0.9362465
bbdd_00016.pkl-bbdd_00093.pkl,0.058188118,0.7364077,114.7393,0.6317961,0.9031074
bbdd_00016.pkl-bbdd_00025.pkl,0.059501633,0.7832283,130.008,0.60838586,0.8830644
bbdd_00016.pkl-bbdd_00233.pkl,0.0692653,0.8433262,119.984764,0.57833695,0.85699105
bbdd_00016.pkl-bbdd_00087.pkl,0.07506732,0.8859199,116.5656,0.5570401,0.8411337
bbdd_00016.pkl-bbdd_00206.pkl,0.050140798,0.60361737,93.524155,0.6981913,0.9393838
bbdd_00016.pkl-bbdd_00283.pkl,0.07726736,0.861118,112.685074,0.56944096,0.86696714
bbdd_00016.pkl-bbdd_00098.pkl,0.05575844,0.72736245,123.55739,0.6363188,0.8510821
bbdd_00016.pkl-bbdd_00139.pkl,0.109531105,1.1584384,136.88141,0.42078084,0.7507473
bbdd_00016.pkl-bbdd_00157.pkl,0.09894833,1.1597078,137.38419,0.42014617,0.7616815
bbdd_00016.pkl-bbdd_00122.pkl,0.0549814,0.6853037,112.42289,0.6573482,0.9067167
bbdd_00016.pkl-bbdd_00141.pkl,0.076802775,0.7403572,92.934044,0.6298214,0.8759784
bbdd_00016.pkl-bbdd_00055.pkl,0.138069,1.5100508,193.11484,0.24497461,0.57525086
bbdd_00016.pkl-bbdd_00229.pkl,0.054905225,0.5933946,99.696785,0.70330274,0.9053008
bbdd_00016.pkl-bbdd_00012.pkl,0.052483488,0.6455305,100.31507,0.67723477,0.9260484
bbdd_00016.pkl-bbdd_00257.pkl,0.07260982,0.8470567,113.25699,0.5764717,0.8639784
bbdd_00016.pkl-bbdd_00159.pkl,0.13546512,1.3145636,155.13863,0.34271818,0.56882626
bbdd_00016.pkl-bbdd_00060.pkl,0.03496421,0.4202398,78.59256,0.78988016,0.9656247
bbdd_00016.pkl-bbdd_00005.pkl,0.049187437,0.51285315,110.78485,0.7435734,0.92376876
bbdd_00016.pkl-bbdd_00185.pkl,0.09888612,1.102961,131.018,0.44851962,0.81002223
bbdd_00016.pkl-bbdd_00169.pkl,0.07600914,0.9957496,144.57025,0.5021252,0.8340273
bbdd_00016.pkl-bbdd_00222.pkl,0.07235978,0.67191917,108.41707,0.66404045,0.8786086
bbdd_00016.pkl-bbdd_00180.pkl,0.09225095,1.0117464,127.583435,0.4941268,0.7712809
bbdd_00016.pkl-bbdd_00133.pkl,0.07670871,0.9445566,118.29326,0.5277217,0.85373414
bbdd_00016.pkl-bbdd_00203.pkl,0.06545937,0.83327174,108.388336,0.5833641,0.8792361
bbdd_00016.pkl-bbdd_00147.pkl,0.052772798,0.6469275,103.85596,0.6765363,0.9117736
bbdd_00016.pkl-bbdd_00063.pkl,0.07181544,0.9535384,135.64394,0.5232308,0.8478541
bbdd_00016.pkl-bbdd_00068.pkl,0.03276362,0.37025553,72.49592,0.81487215,0.9600685
bbdd_00016.pkl-bbdd_00176.pkl,0.08823221,1.0408484,148.39014,0.47957584,0.7892504
bbdd_00016.pkl-bbdd_00120.pkl,0.09083758,0.85066915,124.16745,0.5746655,0.863294
bbdd_00016.pkl-bbdd_00184.pkl,0.09178692,1.0643047,165.44937,0.46784765,0.77394706
bbdd_00016.pkl-bbdd_00042.pkl,0.050301403,0.65525645,119.863266,0.67237175,0.9071683
bbdd_00016.pkl-bbdd_00266.pkl,0.04858619,0.5810933,91.83623,0.70945334,0.9321343
bbdd_00016.pkl-bbdd_00097.pkl,0.107550666,0.96352386,128.02037,0.51823807,0.79971635
bbdd_00016.pkl-bbdd_00251.pkl,0.050096817,0.63245857,84.29376,0.6837708,0.91941065
bbdd_00016.pkl-bbdd_00044.pkl,0.09803193,0.73634034,82.492294,0.63182986,0.8975342
bbdd_00016.pkl-bbdd_00083.pkl,0.072529666,0.8115109,109.97427,0.5942446,0.8639253
bbdd_00016.pkl-bbdd_00132.pkl,0.062576815,0.8200484,119.11301,0.58997583,0.89008504
bbdd_00016.pkl-bbdd_00250.pkl,0.07957473,0.88630116,165.33987,0.55684936,0.77889585
bbdd_00016.pkl-bbdd_00104.pkl,0.057299323,0.7338737,124.2122,0.6330632,0.88246006
bbdd_00016.pkl-bbdd_00211.pkl,0.03416179,0.363726,54.37313,0.81813705,0.9714838
bbdd_00016.pkl-bbdd_00214.pkl,0.07650516,0.95631266,117.797775,0.5218437,0.82488227
bbdd_00016.pkl-bbdd_00015.pkl,0.09038758,0.9651934,116.12992,0.5174033,0.8037195
bbdd_00016.pkl-bbdd_00195.pkl,0.048089497,0.5998062,82.08853,0.70009685,0.9304925
bbdd_00016.pkl-bbdd_00243.pkl,0.051664285,0.6008704,91.31216,0.6995648,0.8962865
bbdd_00016.pkl-bbdd_00049.pkl,0.06756785,0.8257674,131.71198,0.58711636,0.82803833
bbdd_00016.pkl-bbdd_00183.pkl,0.06345712,0.7538707,117.95466,0.62306464,0.86993086
bbdd_00016.pkl-bbdd_00123.pkl,0.08011803,0.90044945,115.79848,0.54977524,0.86439174
bbdd_00016.pkl-bbdd_00280.pkl,0.035172593,0.43748838,90.97922,0.7812558,0.9570397
bbdd_00016.pkl-bbdd_00246.pkl,0.124754,1.3973787,168.51703,0.30131066,0.62259376
bbdd_00016.pkl-bbdd_00207.pkl,0.09036013,0.96807843,119.241356,0.5159608,0.8252296
bbdd_00016.pkl-bbdd_00265.pkl,0.05554633,0.6775706,92.22325,0.6612147,0.91596913
bbdd_00016.pkl-bbdd_00177.pkl,0.0703366,0.78304213,128.33734,0.60847896,0.8473523
bbdd_00016.pkl-bbdd_00102.pkl,0.114545695,0.9260403,113.746445,0.5369799,0.7515205
bbdd_00016.pkl-bbdd_00103.pkl,0.068720445,0.8888797,126.190506,0.5555602,0.8690006
bbdd_00016.pkl-bbdd_00242.pkl,0.09164294,1.1917205,156.27332,0.4041397,0.7301817
bbdd_00016.pkl-bbdd_00271.pkl,0.06103439,0.73030853,106.04631,0.63484573,0.9105781
bbdd_00016.pkl-bbdd_00272.pkl,0.04800188,0.5687012,98.35788,0.71564937,0.91289276
bbdd_00016.pkl-bbdd_00148.pkl,0.05987256,0.8023578,137.07347,0.5988211,0.83351034
bbdd_00016.pkl-bbdd_00135.pkl,0.05848998,0.76080024,117.550674,0.6195998,0.9025027
bbdd_00016.pkl-bbdd_00112.pkl,0.07431487,0.89538735,127.842316,0.5523063,0.82238495
bbdd_00016.pkl-bbdd_00263.pkl,0.088956535,1.0132002,121.5621,0.49339995,0.82749575
bbdd_00016.pkl-bbdd_00050.pkl,0.061809797,0.66720676,97.669205,0.6663966,0.8813809
bbdd_00016.pkl-bbdd_00088.pkl,0.08273728,1.0430837,142.79427,0.47845817,0.81079715
bbdd_00016.pkl-bbdd_00181.pkl,0.027097221,0.33628744,66.97852,0.8318563,0.97296685
bbdd_00016.pkl-bbdd_00194.pkl,0.106170624,0.98877954,165.68953,0.5056102,0.8059666
bbdd_00016.pkl-bbdd_00200.pkl,0.034402307,0.44514257,85.69839,0.7774286,0.96383613
bbdd_00016.pkl-bbdd_00234.pkl,0.04322901,0.5126548,92.75203,0.7436726,0.9478831
bbdd_00016.pkl-bbdd_00261.pkl,0.05923314,0.64151525,89.78706,0.6792424,0.92403054
bbdd_00016.pkl-bbdd_00107.pkl,0.108222276,1.2757876,179.1474,0.36210614,0.6784651
bbdd_00016.pkl-bbdd_00239.pkl,0.07447247,0.92411196,133.4392,0.5379441,0.84425575
bbdd_00016.pkl-bbdd_00072.pkl,0.05876038,0.73013854,114.06435,0.63493073,0.90306544
bbdd_00016.pkl-bbdd_00219.pkl,0.15751328,1.3566923,168.9284,0.32165384,0.6555655
bbdd_00016.pkl-bbdd_00240.pkl,0.13984786,1.4512298,175.40125,0.2743851,0.5602248
bbdd_00016.pkl-bbdd_00136.pkl,0.083093956,1.0488127,131.13806,0.47559366,0.8084016
bbdd_00016.pkl-bbdd_00046.pkl,0.09095681,1.1431047,137.52225,0.42844763,0.76277304
bbdd_00016.pkl-bbdd_00220.pkl,0.040299512,0.4807998,75.84775,0.7596001,0.9578169
bbdd_00016.pkl-bbdd_00198.pkl,0.12923114,1.3767607,156.11786,0.3116196,0.64590305
bbdd_00016.pkl-bbdd_00062.pkl,0.11245747,1.135473,138.21591,0.43226355,0.76119167
bbdd_00016.pkl-bbdd_00168.pkl,0.04321416,0.45514095,79.82031,0.7724296,0.95992064
